user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,ON_NET,ORANGE,TIGO,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN,DATA_VOLUME,ZONE1,ZONE2
4b3da965874a4e3c16ee996a491a52fce79440c8,,H 15-18 month,,,,,,,,,NO,1,,,1,,,
5030,14,7,5000.0,7.0,5506.0,1835.0,11.0,0.0,3.0,0.0,0,26,24,8.0,1,,,
7629,14,7,3100.0,12.0,3050.0,1017.0,15.0,243.0,18.0,7.0,0,16,54,13.0,1,,,
2348,9,7,15000.0,23.0,14466.0,4822.0,30.0,159.0,114.0,1.0,0,52,7,18.0,0,,,
3930,14,7,4000.0,8.0,4009.0,1336.0,12.0,0.0,5.0,4.0,0,7,24,7.0,1,,,
2094,9,7,7000.0,7.0,7000.0,2333.0,7.0,353.0,7.0,15.0,0,56,55,7.0,0,,,
5415,9,7,1500.0,5.0,1499.0,500.0,5.0,7.0,2.0,4.0,0,8,11,2.0,1,,,
379edf6b8605c996fbee3316b0edd745baad9bef,DAKAR,K > 24 month,3200.0,7.0,3194.0,1065.0,11.0,25.0,1.0,,NO,43,"Data:490F=1GB,7d",6.0,0,3673.0,,
5536,1,7,1000.0,2.0,1000.0,333.0,3.0,30.0,9.0,1.0,0,39,7,1.0,0,,,
5976,0,7,23000.0,13.0,23002.0,7667.0,79.0,3.0,299.0,9.0,0,62,68,74.0,0,,,
2100,14,7,2000.0,3.0,2500.0,833.0,5.0,14.0,146.0,7.0,0,1,7,4.0,1,,,
9669,14,5,4000.0,8.0,4001.0,1334.0,9.0,1.0,87.0,48.0,0,15,7,8.0,1,,,
7691,14,7,2300.0,7.0,2290.0,763.0,7.0,293.0,16.0,0.0,0,30,54,4.0,1,,,
2210,0,7,12450.0,10.0,14451.0,4817.0,11.0,35.0,178.0,21.0,0,62,21,4.0,0,,,
9395,14,7,2550.0,7.0,2549.0,850.0,10.0,0.0,59.0,4.0,0,4,51,6.0,1,,,
596421800200b3eaca388a4652c8334ad422f850,SAINT-LOUIS,J 21-24 month,3500.0,16.0,3431.0,1144.0,25.0,6.0,,,NO,48,"Data: 100 F=40MB,24H",16.0,0,662.0,,
5208,14,3,6000.0,12.0,5883.0,1961.0,13.0,3.0,21.0,1.0,0,62,24,12.0,1,,,
8ab83e2179bcd1debe121cd48ecf13774fed1a6a,THIES,K > 24 month,6000.0,6.0,6000.0,2000.0,6.0,418.0,,,NO,55,On-net 1000F=10MilF;10d,6.0,0,,,
f9c508e6f0dc3efb0fdf64b1bee38ab76f3a82bc,DAKAR,K > 24 month,1100.0,3.0,1450.0,483.0,4.0,102.0,21.0,,NO,25,Twter_U2opia_Weekly,1.0,0,40.0,,
2187,14,7,1150.0,5.0,1151.0,384.0,8.0,,17.0,0.0,0,1,7,1.0,1,,,
f4fd65fa56d6b13d0ae61ef47fceaf4b0519e6be,SAINT-LOUIS,I 18-21 month,,,,,,,,,NO,9,,,0,,,
6025,14,7,10000.0,1.0,6077.0,2026.0,2.0,0.0,72.0,1.0,0,14,41,2.0,1,,,
8763,4,7,1000.0,4.0,1001.0,334.0,5.0,,29.0,5.0,0,13,51,4.0,1,,,
8885,14,7,2000.0,2.0,2016.0,672.0,4.0,0.0,17.0,7.0,0,1,15,2.0,1,,,
4106,14,7,1700.0,3.0,2201.0,734.0,10.0,10.0,8.0,2.0,0,14,24,4.0,1,,,
1129,14,7,1200.0,3.0,1102.0,367.0,4.0,16.0,3.0,3.0,0,25,7,2.0,1,,,
6997,0,7,5500.0,14.0,6502.0,2167.0,26.0,4.0,77.0,3.0,0,48,11,10.0,0,,,
8826,14,7,1000.0,2.0,1000.0,333.0,2.0,,19.0,8.0,0,15,7,2.0,1,,,
55,12,7,1200.0,3.0,1200.0,400.0,6.0,5.0,3.0,3.0,0,4,24,2.0,1,,,
3440,14,7,200.0,1.0,200.0,67.0,1.0,11.0,6.0,2.0,0,15,54,1.0,1,,,
7736,14,5,950.0,3.0,950.0,317.0,5.0,2.0,19.0,1.0,0,3,37,1.0,1,,,
7266,0,7,15250.0,27.0,13170.0,4390.0,34.0,146.0,117.0,76.0,0,58,7,14.0,0,,,
4435,0,5,3000.0,5.0,3001.0,1000.0,6.0,24.0,56.0,2.0,0,13,7,4.0,1,,,
992e0b5990f389dd8195b13328018543ece82092,SAINT-LOUIS,K > 24 month,6500.0,9.0,5001.0,1667.0,8.0,106.0,24.0,3.0,NO,2,All-net 500F=2000F;5d,10.0,0,,,2.0
2983,14,7,8000.0,7.0,8000.0,2667.0,10.0,5.0,30.0,50.0,0,27,15,6.0,1,,,
6796,0,7,4000.0,8.0,3999.0,1333.0,10.0,3.0,123.0,9.0,0,54,5,6.0,0,,,
3092,14,7,5500.0,10.0,5850.0,1950.0,11.0,99.0,47.0,11.0,0,30,7,11.0,1,,,
4765,14,7,2000.0,4.0,1835.0,612.0,5.0,,11.0,5.0,0,9,19,1.0,1,,,
7550,0,7,1500.0,5.0,1468.0,489.0,5.0,13.0,30.0,1.0,0,29,54,5.0,0,,,
9f22f5b1f8c82246792cab4062c074c360e93520,DAKAR,K > 24 month,1350.0,4.0,1012.0,337.0,8.0,,6.0,,NO,11,,,0,,,
2596,14,1,38000.0,55.0,40463.0,13488.0,53.0,1957.0,304.0,41.0,0,61,7,74.0,0,,,
8500,0,7,24700.0,44.0,25312.0,8437.0,51.0,955.0,365.0,24.0,0,62,48,27.0,0,,,
2e3a43cd2e0b70e67244b50c5ef2ffc733a780f5,MATAM,K > 24 month,14300.0,51.0,14852.0,4951.0,52.0,7593.0,74.0,6.0,NO,62,On net 200F=Unlimited _call24H,39.0,0,12.0,,0.0
8937,0,7,7600.0,13.0,7617.0,2539.0,14.0,16.0,97.0,5.0,0,23,37,10.0,0,,,
200,14,7,37350.0,88.0,38874.0,12958.0,89.0,2887.0,236.0,42.0,0,62,53,80.0,0,,,
9766,12,7,500.0,2.0,509.0,170.0,3.0,6.0,10.0,4.0,0,14,51,2.0,1,,,
6562,0,7,7000.0,13.0,7000.0,2333.0,13.0,165.0,115.0,1.0,0,41,7,11.0,0,,,
1694,14,7,13800.0,52.0,13795.0,4598.0,52.0,69.0,168.0,55.0,0,60,12,18.0,0,,,
3401,1,5,1000.0,2.0,1010.0,337.0,5.0,,0.0,0.0,0,3,24,2.0,0,,,
857,0,7,21150.0,70.0,21764.0,7255.0,82.0,4906.0,305.0,6.0,0,62,54,61.0,0,,,
511,0,7,15200.0,27.0,14360.0,4787.0,30.0,836.0,6.0,4.0,0,62,24,10.0,0,,,
9843,14,7,4200.0,9.0,4200.0,1400.0,9.0,5.0,144.0,2.0,0,5,5,8.0,1,,,
1512,14,7,4100.0,8.0,4300.0,1433.0,9.0,463.0,37.0,45.0,0,50,6,5.0,1,,,
4819,0,7,21500.0,33.0,22459.0,7486.0,50.0,29.0,62.0,5.0,0,62,7,22.0,0,,,
7320,14,7,1500.0,2.0,1496.0,499.0,2.0,146.0,22.0,16.0,0,9,54,2.0,1,,,
be8994fa953c8c2c49b54b7d18c84afc5ad550d2,,K > 24 month,2000.0,4.0,2000.0,667.0,5.0,62.0,55.0,,NO,5,MIXT:500F= 2500F on net _2500F off net;2d,3.0,1,,,1.0
dd868e5f6267a4a0da480c00ad1b1b3744c41366,DAKAR,K > 24 month,3850.0,9.0,3883.0,1294.0,13.0,1.0,0.0,1.0,NO,21,"Data:490F=1GB,7d",7.0,0,3818.0,,
7466,0,7,6450.0,23.0,6940.0,2313.0,29.0,3.0,32.0,2.0,0,58,24,8.0,0,,,
5708,0,7,2200.0,2.0,2200.0,733.0,3.0,14.0,200.0,7.0,0,21,40,1.0,1,,,
5753,14,7,3500.0,7.0,3501.0,1167.0,9.0,29.0,59.0,1.0,0,17,7,5.0,1,,,
3170,12,7,500.0,1.0,500.0,167.0,1.0,4.0,10.0,1.0,0,9,7,1.0,1,,,
4910,0,7,12050.0,29.0,12550.0,4183.0,30.0,352.0,185.0,177.0,0,54,7,21.0,0,,,
68a59b47c369e618c09ec57eff8aae45c7cf1709,LOUGA,K > 24 month,4400.0,10.0,4893.0,1631.0,15.0,101.0,75.0,2.0,NO,56,"Data:490F=1GB,7d",5.0,0,5188.0,,
98db0ee6ed78ea3e9012fe8eda4335d3b08e2973,LOUGA,K > 24 month,,,,,,,,,NO,8,,,0,,,
9788,14,7,7750.0,24.0,7760.0,2587.0,30.0,125.0,167.0,0.0,0,44,51,22.0,1,,,
7974,0,7,4500.0,12.0,5002.0,1667.0,15.0,8.0,84.0,4.0,0,31,7,7.0,0,,,
1850,14,7,2500.0,5.0,2500.0,833.0,5.0,164.0,74.0,3.0,0,26,37,2.0,0,,,
5640,14,7,3700.0,18.0,2507.0,836.0,30.0,11.0,6.0,1.0,0,24,54,1.0,0,,,
6108,14,7,14900.0,21.0,16699.0,5566.0,23.0,532.0,460.0,15.0,0,18,8,20.0,1,,,
1145,14,7,2800.0,9.0,2789.0,930.0,11.0,1085.0,45.0,6.0,0,28,54,10.0,1,,,
3429,14,7,4000.0,8.0,3960.0,1320.0,8.0,12.0,9.0,18.0,0,45,24,7.0,1,,,
9807,0,7,4150.0,7.0,4140.0,1380.0,9.0,8.0,4.0,2.0,0,51,15,3.0,0,,,
7314,14,7,250.0,1.0,500.0,167.0,2.0,1.0,3.0,17.0,0,13,51,2.0,1,,,
1818,14,7,3700.0,8.0,3700.0,1233.0,10.0,19.0,2.0,2.0,0,17,24,4.0,1,,,
2365,12,7,9000.0,18.0,9000.0,3000.0,18.0,128.0,49.0,48.0,0,53,7,17.0,0,,,
1046,0,7,19700.0,38.0,21120.0,7040.0,45.0,185.0,280.0,41.0,0,62,24,26.0,0,,,
5579,0,7,17000.0,8.0,16104.0,5368.0,9.0,1.0,63.0,8.0,0,62,16,5.0,0,,,
1899,3,7,5900.0,28.0,5806.0,1935.0,29.0,164.0,156.0,1.0,0,59,54,29.0,0,,,
3579,14,7,3000.0,1.0,3000.0,1000.0,1.0,,15.0,5.0,0,16,41,1.0,1,,,
9067,4,7,7150.0,21.0,7151.0,2384.0,30.0,1115.0,111.0,6.0,0,62,34,9.0,0,,,
5599,12,7,4900.0,11.0,5402.0,1801.0,21.0,8.0,11.0,7.0,0,55,24,7.0,0,,,
790,4,7,2700.0,12.0,2890.0,963.0,14.0,521.0,55.0,6.0,0,59,54,10.0,0,,,
1924,14,7,8400.0,29.0,9650.0,3217.0,31.0,,14.0,1.0,0,19,7,1.0,1,,,
2532,14,7,2650.0,12.0,2650.0,883.0,12.0,0.0,15.0,1.0,0,19,20,7.0,0,,,
9029,0,7,5400.0,17.0,6100.0,2033.0,20.0,425.0,287.0,29.0,0,62,54,9.0,0,,,
103,0,7,1900.0,4.0,1753.0,584.0,6.0,3.0,46.0,5.0,0,20,34,2.0,0,,,
8218,14,7,10700.0,29.0,11289.0,3763.0,33.0,13.0,217.0,58.0,0,15,12,14.0,1,,,
2049,14,7,4700.0,7.0,4724.0,1575.0,11.0,253.0,3.0,63.0,0,33,54,3.0,1,,,
6976,0,7,12350.0,31.0,12157.0,4052.0,40.0,5.0,12.0,11.0,0,62,12,15.0,0,,,
7666,0,7,13150.0,28.0,14851.0,4950.0,37.0,54.0,89.0,42.0,0,62,24,11.0,0,,,
626,14,7,4000.0,4.0,4093.0,1364.0,5.0,,24.0,1.0,0,3,16,3.0,1,,,
aaa1c847236328268b1a630b8ba4e3800c2cb587,KAOLACK,K > 24 month,,,,,,,6.0,,NO,20,,,0,,,
2720,14,5,2000.0,4.0,2018.0,673.0,6.0,,28.0,5.0,0,2,7,3.0,1,,,
6613,14,7,2000.0,3.0,2200.0,733.0,4.0,4.0,37.0,7.0,0,28,7,3.0,1,,,
9449,0,7,28200.0,53.0,29730.0,9910.0,68.0,5181.0,168.0,55.0,0,62,54,32.0,0,,,
6096,0,7,1500.0,3.0,2002.0,667.0,5.0,0.0,64.0,1.0,0,11,62,4.0,1,,,
7554,14,7,2700.0,8.0,2997.0,999.0,16.0,4.0,63.0,10.0,0,17,12,4.0,1,,,
0c7db86389888c34b8cc64b52368c714424c27e3,SAINT-LOUIS,K > 24 month,700.0,3.0,617.0,206.0,3.0,6.0,3.0,,NO,25,All-net 500F=2000F;5d,1.0,0,0.0,,0.0
d9b8780e5064ee41fe03f55817b783783130080b,DIOURBEL,K > 24 month,2000.0,2.0,1010.0,337.0,1.0,,,0.0,NO,39,"Data:1000F=2GB,30d",1.0,0,1028.0,,
6525,14,7,500.0,1.0,500.0,167.0,1.0,,9.0,0.0,0,7,37,1.0,1,,,
84c240c52dc5101aa0b8a05ec2478477cbf467f2,,K > 24 month,,,,,,,,,NO,7,,,1,,,
5916f0fa59502af5f07e3a2d5c65c4883a172880,SAINT-LOUIS,K > 24 month,3500.0,5.0,3500.0,1167.0,5.0,71.0,40.0,,NO,48,All-net 500F=2000F;5d,2.0,0,417.0,,
5259,4,7,2200.0,5.0,2201.0,734.0,6.0,138.0,64.0,3.0,0,59,7,4.0,0,,,
891,4,7,19500.0,39.0,20512.0,6837.0,48.0,316.0,649.0,117.0,0,62,37,29.0,0,,,
5769,0,7,16150.0,54.0,17051.0,5684.0,57.0,1176.0,231.0,147.0,0,62,54,37.0,0,,,
7704,14,7,1600.0,12.0,1602.0,534.0,21.0,,5.0,0.0,0,17,26,22.0,1,,,
1298fe2765d5a03cfe5b2676738084c9a4cf5842,KAOLACK,K > 24 month,3700.0,6.0,3699.0,1233.0,11.0,8.0,13.0,,NO,36,All-net 500F=2000F;5d,1.0,0,,2.0,4.0
2405,12,7,1750.0,5.0,1750.0,583.0,5.0,294.0,50.0,5.0,0,19,54,2.0,0,,,
8162,14,7,11000.0,14.0,10995.0,3665.0,16.0,463.0,75.0,31.0,0,21,7,9.0,0,,,
4914,3,7,8200.0,17.0,8699.0,2900.0,18.0,403.0,202.0,2.0,0,62,48,17.0,0,,,
2199,14,7,500.0,1.0,500.0,167.0,1.0,60.0,18.0,13.0,0,31,48,1.0,0,,,
9129,14,7,6500.0,11.0,6499.0,2166.0,11.0,64.0,199.0,1.0,0,39,48,10.0,0,,,
1510,14,7,4000.0,5.0,3998.0,1333.0,5.0,227.0,19.0,18.0,0,3,7,3.0,1,,,
3234,1,7,1300.0,5.0,1300.0,433.0,11.0,0.0,13.0,1.0,0,10,11,11.0,1,,,
9666,14,7,3000.0,6.0,2994.0,998.0,9.0,473.0,8.0,4.0,0,10,24,3.0,1,,,
5602,14,7,12500.0,12.0,13504.0,4501.0,15.0,0.0,73.0,10.0,0,57,16,12.0,1,,,
2205,0,7,7000.0,8.0,6850.0,2283.0,8.0,316.0,22.0,2.0,0,44,55,5.0,0,,,
3407,0,7,8500.0,12.0,9500.0,3167.0,16.0,11.0,118.0,2.0,0,8,37,6.0,1,,,
8489,12,7,6500.0,12.0,6241.0,2080.0,13.0,29.0,99.0,25.0,0,53,7,12.0,0,,,
6038,9,7,7700.0,17.0,7100.0,2367.0,20.0,464.0,603.0,1.0,0,44,37,12.0,0,,,
3184,0,7,7600.0,32.0,7587.0,2529.0,34.0,11.0,2.0,1.0,0,57,12,27.0,0,,,
54a397e50b2106667652dfaee787bbaaec49c22a,,I 18-21 month,,,,,,,,,NO,8,,,0,,,
2429,0,7,53200.0,88.0,53356.0,17785.0,70.0,11.0,86.0,8.0,0,62,11,50.0,0,,,
6505,14,7,7000.0,10.0,7998.0,2666.0,13.0,1149.0,555.0,58.0,0,29,37,8.0,1,,,
9485,14,7,3600.0,8.0,4604.0,1535.0,11.0,2.0,60.0,0.0,0,13,37,4.0,1,,,
f15391d68f5b487485161a5bc8359ef28108b8bc,KOLDA,K > 24 month,7900.0,17.0,8398.0,2799.0,20.0,83.0,200.0,1.0,NO,29,All-net 500F=2000F;5d,14.0,0,,,
9612,12,7,24100.0,43.0,23723.0,7908.0,55.0,209.0,218.0,45.0,0,62,68,42.0,0,,,
3206,0,7,16500.0,31.0,17830.0,5943.0,36.0,9.0,323.0,41.0,0,61,7,26.0,0,,,
5623,14,7,5500.0,6.0,5501.0,1834.0,9.0,,4.0,7.0,0,50,15,4.0,1,,,
561,2,7,2600.0,5.0,2600.0,867.0,5.0,16.0,44.0,2.0,0,20,7,4.0,0,,,
9940,12,7,16450.0,30.0,16552.0,5517.0,31.0,7349.0,36.0,7.0,0,37,60,19.0,0,,,
2530,14,5,2500.0,8.0,3001.0,1000.0,9.0,,3.0,2.0,0,11,12,4.0,1,,,
1642,4,6,7300.0,23.0,7277.0,2426.0,30.0,1629.0,120.0,13.0,0,62,54,11.0,0,,,
7148,2,7,3000.0,6.0,4498.0,1499.0,10.0,17.0,12.0,64.0,0,61,15,3.0,0,,,
a2f2e02b8e692507aabf020ef866b83745ae9a7d,DAKAR,K > 24 month,6000.0,2.0,6100.0,2033.0,4.0,882.0,167.0,3.0,NO,57,MIXT: 200mnoff net _unl on net _5Go;30d,2.0,0,4139.0,,
5197,12,7,10500.0,19.0,11500.0,3833.0,21.0,2183.0,52.0,42.0,0,62,60,11.0,0,,,
8200,14,7,3550.0,11.0,3942.0,1314.0,10.0,32.0,17.0,2.0,0,9,7,6.0,1,,,
9430,14,7,1500.0,2.0,1509.0,503.0,4.0,11.0,19.0,10.0,0,6,24,1.0,1,,,
6916,4,7,26200.0,25.0,23725.0,7908.0,41.0,1927.0,419.0,36.0,0,62,55,9.0,0,,,
184a82f0b29c51892e2e04ee81aff06e1524e75e,FATICK,K > 24 month,5000.0,10.0,5000.0,1667.0,10.0,212.0,8.0,6.0,NO,42,"On-net 500=4000,10d",10.0,0,,,
a7c188aa63513f382435d15f233ed3c425730cd1,DAKAR,K > 24 month,3500.0,4.0,3481.0,1160.0,4.0,5.0,,4.0,NO,62,"Data:1000F=2GB,30d",3.0,0,5659.0,,
5195,14,7,3000.0,4.0,3000.0,1000.0,6.0,120.0,2.0,38.0,0,37,15,2.0,1,,,
3328,13,7,2500.0,5.0,2500.0,833.0,7.0,10.0,30.0,3.0,0,21,7,2.0,0,,,
7190,14,7,1000.0,1.0,2277.0,759.0,4.0,,21.0,3.0,0,16,15,2.0,1,,,
5309,14,7,1500.0,3.0,1490.0,497.0,3.0,28.0,21.0,8.0,0,13,7,2.0,1,,,
4875,0,7,14750.0,30.0,14752.0,4917.0,35.0,265.0,341.0,79.0,0,52,62,28.0,0,,,
2952,7,7,1500.0,3.0,2000.0,667.0,4.0,49.0,52.0,1.0,0,28,7,4.0,0,,,
1626,12,7,1750.0,4.0,1750.0,583.0,4.0,10.0,24.0,16.0,0,12,7,3.0,0,,,
7032,2,7,3500.0,5.0,4001.0,1334.0,10.0,114.0,111.0,1.0,0,55,7,5.0,0,,,
5692,0,7,600.0,3.0,600.0,200.0,3.0,17.0,14.0,6.0,0,34,54,3.0,0,,,
8749,14,7,6550.0,14.0,6350.0,2117.0,20.0,85.0,46.0,3.0,0,31,24,6.0,0,,,
7464,14,7,4100.0,6.0,4100.0,1367.0,8.0,3.0,112.0,2.0,0,23,5,2.0,1,,,
1741,14,7,2500.0,4.0,2496.0,832.0,3.0,6.0,30.0,1.0,0,3,24,2.0,1,,,
2515,0,7,5750.0,20.0,5857.0,1952.0,25.0,10.0,127.0,6.0,0,32,51,13.0,0,,,
1126,14,7,7300.0,5.0,7300.0,2433.0,8.0,125.0,227.0,9.0,0,19,65,2.0,1,,,
3641,0,7,4000.0,6.0,3508.0,1169.0,9.0,1.0,21.0,38.0,0,28,7,2.0,0,,,
9286,12,7,11000.0,11.0,14000.0,4667.0,14.0,67.0,472.0,79.0,0,53,1,14.0,0,,,
1623,14,7,5500.0,3.0,5500.0,1833.0,3.0,7.0,1.0,2.0,0,39,16,2.0,1,,,
4957,14,7,2000.0,4.0,2000.0,667.0,4.0,438.0,90.0,0.0,0,37,37,2.0,1,,,
1846,14,7,2350.0,6.0,2349.0,783.0,7.0,18.0,60.0,0.0,0,16,7,2.0,1,,,
8439,14,7,6300.0,17.0,6298.0,2099.0,25.0,6.0,18.0,1.0,0,62,68,6.0,0,,,
7475,14,7,4700.0,10.0,5692.0,1897.0,13.0,1869.0,16.0,1.0,0,14,60,9.0,1,,,
5889,14,7,1000.0,2.0,500.0,167.0,1.0,0.0,4.0,3.0,0,22,59,1.0,1,,,
1160,14,2,12650.0,34.0,13359.0,4453.0,36.0,2177.0,15.0,2.0,0,46,51,21.0,0,,,
7181,14,7,5400.0,10.0,5821.0,1940.0,12.0,71.0,67.0,27.0,0,22,7,10.0,1,,,
1339,14,7,6850.0,17.0,7035.0,2345.0,19.0,434.0,36.0,239.0,0,38,37,7.0,1,,,
4886,12,7,3000.0,5.0,3000.0,1000.0,6.0,30.0,76.0,1.0,0,35,48,5.0,0,,,
3693,9,7,5400.0,18.0,6198.0,2066.0,28.0,3.0,30.0,2.0,0,38,11,13.0,0,,,
2738,14,7,800.0,3.0,801.0,267.0,3.0,61.0,13.0,0.0,0,19,54,2.0,1,,,
9089,12,7,4150.0,10.0,4659.0,1553.0,15.0,2.0,34.0,2.0,0,38,24,5.0,0,,,
5674,0,7,9000.0,18.0,9000.0,3000.0,19.0,66.0,289.0,2.0,0,48,7,17.0,0,,,
4575,14,7,2000.0,2.0,2000.0,667.0,2.0,122.0,2.0,11.0,0,23,55,2.0,1,,,
9483,14,7,14000.0,27.0,14000.0,4667.0,36.0,290.0,17.0,62.0,0,62,12,15.0,0,,,
1a162f363fe75183b200bb2975f3acbe86a64e10,LOUGA,K > 24 month,8500.0,18.0,8371.0,2790.0,26.0,213.0,60.0,33.0,NO,51,On net 200F=Unlimited _call24H,7.0,0,7635.0,,
617dcf4696150a0036db8b1799959fec7ad7d1ab,TAMBACOUNDA,K > 24 month,52500.0,30.0,57326.0,19109.0,36.0,23.0,8.0,,NO,51,"Data:200F=Unlimited,24H",2.0,0,169.0,5.0,140.0
7526,14,7,3450.0,7.0,3437.0,1146.0,8.0,,4.0,2.0,0,5,24,4.0,1,,,
e5bc1d6807f0cd6173cbaf53cd6c39e42e726fcc,THIES,K > 24 month,2000.0,2.0,1990.0,663.0,3.0,8.0,15.0,,NO,49,"Data:1000F=2GB,30d",2.0,0,2820.0,,
1371,14,5,4200.0,14.0,4200.0,1400.0,16.0,1.0,12.0,1.0,0,13,11,6.0,1,,,
3927,11,7,4500.0,6.0,4486.0,1495.0,7.0,0.0,1.0,0.0,0,60,15,3.0,0,,,
312774690e35c6f95e65000c8c9177f8d9db9121,DAKAR,K > 24 month,500.0,1.0,200.0,67.0,1.0,,2.0,,NO,2,,,0,,,
5638,12,7,2300.0,7.0,2389.0,796.0,7.0,,11.0,24.0,0,6,20,1.0,0,,,
4589,14,7,1700.0,3.0,1184.0,395.0,2.0,28.0,14.0,2.0,0,15,7,2.0,1,,,
6915,12,7,14176.0,37.0,15382.0,5127.0,46.0,502.0,383.0,52.0,0,61,51,15.0,0,,,
4140,14,7,12000.0,20.0,12500.0,4167.0,21.0,2.0,649.0,3.0,0,23,37,24.0,1,,,
2960,14,5,200.0,1.0,200.0,67.0,1.0,17.0,3.0,8.0,0,8,54,1.0,0,,,
eff0601dc0d3da3f8d8f67a009815870fe071c22,ZIGUINCHOR,K > 24 month,8000.0,15.0,9000.0,3000.0,18.0,416.0,4.0,2.0,NO,40,"On-net 500=4000,10d",15.0,0,0.0,,
8284,14,7,700.0,2.0,700.0,233.0,3.0,,2.0,1.0,0,2,34,3.0,0,,,
2717,14,7,3000.0,3.0,4248.0,1416.0,13.0,2.0,15.0,1.0,0,23,24,3.0,1,,,
2621,14,7,3500.0,14.0,3702.0,1234.0,18.0,253.0,35.0,26.0,0,26,51,13.0,1,,,
5678,12,7,10000.0,10.0,9999.0,3333.0,13.0,26.0,85.0,9.0,0,61,7,5.0,0,,,
1078,14,7,4000.0,2.0,4001.0,1334.0,3.0,33.0,38.0,15.0,0,53,41,1.0,0,,,
3656,11,7,5300.0,20.0,5301.0,1767.0,24.0,241.0,153.0,11.0,0,60,54,18.0,0,,,
7546,0,6,6000.0,11.0,5538.0,1846.0,14.0,202.0,101.0,6.0,0,59,37,7.0,0,,,
9288,0,7,31400.0,63.0,31800.0,10600.0,69.0,7.0,41.0,6.0,0,59,11,62.0,0,,,
89,14,7,4000.0,8.0,3997.0,1332.0,10.0,6.0,36.0,37.0,0,16,7,7.0,0,,,
7328,14,7,8700.0,20.0,9800.0,3267.0,24.0,,5.0,3.0,0,39,24,12.0,1,,,
238,0,7,6550.0,27.0,7053.0,2351.0,37.0,7.0,1.0,1.0,0,60,11,9.0,0,,,
7781,0,7,2100.0,4.0,2102.0,701.0,6.0,29.0,46.0,9.0,0,14,37,1.0,0,,,
7819,3,7,5500.0,11.0,6000.0,2000.0,12.0,417.0,23.0,9.0,0,57,10,11.0,0,,,
4831,4,7,36400.0,66.0,38448.0,12816.0,70.0,4037.0,650.0,45.0,0,60,54,33.0,0,,,
867,0,7,2000.0,2.0,2001.0,667.0,3.0,58.0,47.0,3.0,0,6,16,2.0,1,,,
6daff7d66ecbe555560de8052e5eef4dfa07d800,,K > 24 month,,,,,,,,,NO,1,,,1,,,
2793,14,7,1500.0,3.0,1500.0,500.0,3.0,20.0,19.0,9.0,0,25,5,3.0,1,,,
1646,0,7,5000.0,9.0,5500.0,1833.0,10.0,17.0,143.0,8.0,0,43,7,9.0,0,,,
3544,0,7,3000.0,2.0,3980.0,1327.0,3.0,3.0,19.0,3.0,0,45,15,2.0,0,,,
4268,0,4,2500.0,5.0,2500.0,833.0,5.0,22.0,23.0,9.0,0,31,7,1.0,0,,,
abf4f89becd8255fe55fb80406529f32f9752910,DAKAR,K > 24 month,9500.0,10.0,9199.0,3066.0,13.0,519.0,38.0,,NO,52,On-net 1000F=10MilF;10d,7.0,0,,,
4521,14,3,2000.0,4.0,2000.0,667.0,4.0,0.0,6.0,6.0,0,26,22,1.0,1,,,
82e2bda45f19c45418e22197487761841c3781bd,,K > 24 month,,,,,,,,,NO,8,,,0,,,
5173,14,7,10000.0,17.0,10499.0,3500.0,20.0,755.0,40.0,0.0,0,62,60,9.0,0,,,
884,9,7,1500.0,3.0,1500.0,500.0,3.0,20.0,36.0,2.0,0,52,5,2.0,0,,,
3527,0,7,950.0,3.0,941.0,314.0,4.0,174.0,14.0,0.0,0,44,24,1.0,0,,,
97991b45181a30b27de2af2b0b7327ec8d797533,,G 12-15 month,,,,,,,,,NO,10,,,0,,,
6461,4,7,8500.0,5.0,8500.0,2833.0,5.0,402.0,280.0,13.0,0,57,7,5.0,0,,,
ca5b842ed01e370f5fbfe66b6dad18cf82a06828,LOUGA,K > 24 month,17064.0,17.0,17063.0,5688.0,24.0,103.0,40.0,191.0,NO,54,All-net 500F=2000F;5d,32.0,0,0.0,228.0,
1199,12,7,9500.0,9.0,9500.0,3167.0,9.0,578.0,2.0,1.0,0,62,55,9.0,0,,,
299260d570124953acee738f023f2ba145069576,KAOLACK,K > 24 month,1250.0,5.0,1250.0,417.0,6.0,181.0,23.0,,NO,53,Mixt 250F=Unlimited_call24H,3.0,0,0.0,,
2f641bb6c02446e61763d9f0c6785d11a1b75c4f,,K > 24 month,800.0,3.0,800.0,267.0,3.0,2.0,7.0,1.0,NO,2,All-net 500F=2000F;5d,1.0,1,237.0,,
8666,14,7,1000.0,1.0,995.0,332.0,2.0,5.0,5.0,3.0,0,1,15,1.0,1,,,
5522,2,7,1200.0,4.0,1200.0,400.0,5.0,24.0,28.0,7.0,0,57,51,2.0,0,,,
658,9,7,7000.0,11.0,6999.0,2333.0,13.0,342.0,18.0,2.0,0,60,7,9.0,0,,,
4209,14,5,2000.0,4.0,2000.0,667.0,4.0,3.0,69.0,3.0,0,20,7,4.0,0,,,
